Language,DishID,DishName,Category,Price,Ingredients,Description
Vietnamese,319661b1-1320-4bb8-bf0d-f898191a52de,Heo quay giòn bì kiểu Lạng Sơn,Món chính,195.000₫,"Thịt heo, Mật ong, Ngũ vị hương, Hành, Tỏi, Giấm","Bì nổ giòn rụm, thịt mềm, thơm ngũ vị."
Vietnamese,82213583-5fb1-4ef6-a03d-cd592e20ebfd,Dưa cải muối xổi,Món phụ,35.000₫,"Cải bẹ, Hành lá, Tỏi, Ớt, Đường, Muối, Giấm","Chua nhẹ, giòn tươi, giúp cân vị và chống ngấy khi ăn món nướng, chiên."
Vietnamese,d4a9c9c0-a037-4dde-8d38-53e327da26aa,Cá lăng nướng riềng mẻ Tây Bắc,Món chính,190.000₫,"Cá lăng, Riềng, Mẻ, Nghệ, Lá lốt, Muối","Cá chắc ngọt, thấm riềng mẻ chua thơm, nướng cháy cạnh hấp dẫn."
Vietnamese,3b8accaa-8e35-48fe-93de-fecee24f403e,Sườn non rim mặn ngọt,Món phụ,120.000₫,"Sườn non, nước mắm, đường thốt nốt, tỏi, tiêu","Sườn mềm, áo sốt sánh mặn ngọt, ăn kèm cơm trắng rất hợp."
Vietnamese,84c38365-65dc-41cc-a38c-bd98cdbcfcf7,Cơm lam Tây Bắc với thịt lợn bản nướng mắc khén,Món chính,175.000₫,"Gạo nếp, ống tre, thịt lợn bản, mắc khén, hạt dổi, sả, muối","Cơm lam thơm mùi tre, thịt nướng dậy hương mắc khén đặc trưng núi rừng."
Vietnamese,ae082519-b43f-4066-8f5a-7f7b0c8fc609,Trà sen lạnh mật ong,Đồ uống,50.000₫,"Trà xanh, hạt sen, mật ong, chanh, đá","Trà thanh mát, hạt sen bùi, hậu ngọt dịu từ mật ong."
Vietnamese,ab992e62-b82c-41b8-8b0d-47f449a9106b,Nem nướng Nha Trang cuốn rau sống,Khai vị,95.000₫,"Thịt heo xay, Tỏi, Hành tím, Bánh tráng, Rau sống, Dưa leo, Nước chấm đậu phộng","Nem nướng đậm đà, cuốn giòn mát với rau và nước chấm sánh."
Vietnamese,24d61e51-0b0a-4913-a93f-950028a26271,Xôi chim Mường gói lá sen,Món phụ,110.000₫,"Nếp nương, Chim, Hành phi, Lá sen, Gia vị, Mỡ gà","Xôi dẻo thơm nếp nương, vị thịt chim đậm, hương lá sen thanh."
Vietnamese,8979d28f-51cf-49a2-b3e6-a61043ec9e93,Bắp cải muối chua kiểu Bắc,Món phụ,35.000₫,"Bắp cải, cà rốt, giấm, đường, muối, tỏi","Giòn chua nhẹ, giúp cân vị, chống ngấy cho món nhiều đạm."
Vietnamese,4cce6df2-e963-406d-ba48-d80dd1fc50f5,Cải mèo xào tỏi,Món phụ,65.000₫,"Cải mèo, tỏi, dầu hào, tiêu","Rau xào giòn, hơi đăng đắng đặc trưng vùng cao."
Vietnamese,38764ef4-b913-4043-b07b-07a75a5558cb,Gỏi cuốn tôm thịt sốt mắm nêm,Khai vị,65.000₫,"Tôm, Thịt ba chỉ, Bún, Bánh tráng, Rau thơm, Mắm nêm, Dứa","Gỏi cuốn tươi mát, chấm mắm nêm đậm đà kiểu miền Trung."
Vietnamese,387a3061-d51c-4c3c-b5b9-971f8d3d179b,Bún bò Huế thố đá,Món chính,129.000₫,"Bún, bắp bò, giò heo, chả cua, sả, mắm ruốc, ớt sa tế","Nước dùng đậm, cay nồng, phục vụ nóng trong thố đá."
Vietnamese,1279fcac-d4b9-422b-be21-4fd80043a875,Cải chua xào tóp mỡ,Món phụ,59.000₫,"Dưa cải chua, tóp mỡ, hành tím, tiêu","Chua mặn hài hòa, béo giòn tóp mỡ, hợp ăn kèm món kho."
Vietnamese,2dd1ceba-9999-4bf0-ae34-743d3a1b82a3,Gỏi bắp bò bóp thấu Tây Bắc,Khai vị,110.000₫,"Bắp bò, Rau thơm, Hành tây, Chanh, Mắc khén, Ớt","Bò mềm, trộn chua cay thơm nồng mắc khén đặc trưng vùng núi."
Vietnamese,c2ea17f7-50bd-48b9-ae07-c6f054f361d2,Khoai tây chiên lắc muối tắc,Món phụ,45.000₫,"Khoai tây, muối tắc, bột ớt, đường, lá chanh","Giòn nóng, vị mặn chua ngọt, thơm lá chanh."
Vietnamese,a3d63877-49b7-4d80-b973-7ca11ec89ea0,Cà ri dê Ninh Thuận,Món chính,165.000₫,"Thịt dê, Cà ri, Nước cốt dừa, Khoai tây, Hành, Sả","Cà ri béo thơm, thịt dê mềm, hợp ăn với bánh mì hoặc bún."
Vietnamese,9d575ae6-ee60-445d-86a6-cfe2f1279977,Cơm tấm Sài Gòn sườn nướng bì chả,Món chính,99.000₫,"Gạo tấm, sườn heo, bì, chả trứng, đồ chua, mỡ hành, nước mắm","Sườn nướng thơm, cơm tấm tơi, ăn kèm mỡ hành và nước mắm ngọt."
Vietnamese,535a96cd-1563-4cbf-a4c5-5cc6646e25c4,Xôi gấc dừa sợi,Món phụ,45.000₫,"Nếp, gấc, dừa nạo, đường, muối, mè rang","Xôi đỏ đẹp mắt, dẻo thơm, béo nhẹ vị dừa, hợp dùng kèm món mặn."
Vietnamese,296309d0-2880-409d-ba75-2a6df4c514c8,Súp gà ác hầm hạt sen,Súp,125.000₫,"Gà ác, hạt sen, táo đỏ, kỷ tử, gừng","Nước dùng trong, ngọt tự nhiên; gà ác mềm, hạt sen bùi."
Vietnamese,1e259754-6023-4080-b486-b90ee9334b22,Cơm tấm sườn nướng mật ong Sài Gòn,Món chính,89.000₫,"Sườn heo, mật ong, tỏi, cơm tấm, đồ chua, nước mắm","Sườn nướng bóng thơm, cơm tấm dẻo hạt, ăn kèm đồ chua."
Vietnamese,e668fd67-ee46-4385-97b3-710f16d2e887,Súp cua gạch Cà Mau,Súp,120.000₫,"Thịt cua, Gạch cua, Trứng cút, Ngô non, Nước dùng","Sánh mịn, thơm béo gạch cua, vị ngọt tự nhiên."
Vietnamese,2454cb13-d392-4bba-81d3-44f5a78faa15,Tôm rim dừa Bến Tre,Món chính,160.000₫,"Tôm, Nước dừa, Dừa nạo, Nước mắm, Hành tím, Tiêu","Vị mặn ngọt hài hòa, thơm béo nước dừa và dừa nạo."
Vietnamese,ca0b6213-11f4-4a34-90e7-a764d7ca0c5c,Nộm hoa chuối bò tái,Món phụ,75.000₫,"Hoa chuối, Thịt bò tái, Rau thơm, Lạc rang, Nước mắm chua ngọt","Giòn mát, chua ngọt hài hòa, điểm lạc rang bùi thơm."
Vietnamese,801454dc-60ee-4a58-a51c-fe418eec8717,Nộm hoa chuối bắp bò,Món phụ,75.000₫,"Hoa chuối, bắp bò, rau thơm, lạc rang, nước mắm","Chua ngọt hài hòa, giòn mát, thơm lạc và rau răm."
Vietnamese,59b96bb6-39d6-48f3-a64f-5fa19e3d3a1f,Khoai lang kén,Tráng miệng,60.000₫,"Khoai lang, bột nếp, nước cốt dừa, mè","Viên khoai chiên giòn vỏ, mềm dẻo bên trong, thơm cốt dừa."
Vietnamese,5d7042bd-d642-4f12-b98b-8eca0293d246,Chả giò rế tôm sả,Khai vị,78.000₫,"Tôm, sả, thịt heo, miến, bánh rế, tiêu, hành tím","Vỏ rế giòn xốp, nhân tôm sả thơm nồng, ăn kèm rau và nước chấm."
Vietnamese,8c3201cb-38ab-4fdb-85d3-2ffc7d8300b0,Cơm gà Hội An xé phay,Món chính,98.000₫,"Gà ta, gạo, nghệ, hành phi, rau răm, dưa chua, nước mắm gừng","Cơm vàng dẻo thơm, gà xé mềm ngọt, ăn kèm rau răm đúng điệu."
Vietnamese,1f6ff77b-85e3-4989-acea-6982f4567162,Khoai lang chiên bột muối ớt,Món phụ,59.000₫,"Khoai lang, bột chiên giòn, muối ớt, bơ","Khoai giòn ngoài mềm trong, vị mặn cay nhẹ kích thích vị giác."
Vietnamese,6ff1adbd-f176-469c-8feb-43d554e8073b,Bò né trứng ốp la,Món chính,125.000₫,"Thịt bò, Trứng gà, Pate, Hành tây, Bánh mì, Sốt tiêu","Bò áp chảo xèo xèo, ăn kèm bánh mì và sốt tiêu cay nhẹ."
Vietnamese,5b76abc3-8213-464d-882e-319c3eee34ac,Bò né Đà Lạt chảo gang,Món chính,135.000₫,"Thịt bò, Trứng ốp la, Pate, Hành tây, Bơ, Bánh mì","Bò áp chảo bơ thơm, ăn nóng trên chảo gang cùng trứng và bánh mì giòn."
Vietnamese,f5c467f6-87e4-4c07-91bd-fe28304614e9,Trà atisô Đà Lạt mật ong,Đồ uống,48.000₫,"Atisô, Mật ong, Chanh, Đá viên","Thanh mát, thơm atisô, ngọt dịu mật ong, hợp dùng sau bữa ăn."
Vietnamese,d746f699-17af-466d-a5a9-5b82ab9ef0fa,Súp cua gà xé,Súp,110.000₫,"Thịt cua, thịt gà xé, ngô ngọt, trứng, nước dùng","Súp đậm đà, thơm tiêu và ngò, thích hợp khai vị ấm bụng."
Vietnamese,fddc98a4-4be3-4f75-b2d8-1e7ec640a44b,Khoai tây lắc bơ tỏi,Món phụ,45.000₫,"Khoai tây, Bơ, Tỏi, Muối, Tiêu, Ngò rí","Khoai chiên vàng, lắc bơ tỏi thơm nức, ăn kèm món chính rất hợp."
Vietnamese,06e70998-d09e-4555-8e60-c61deb1a8e0b,Bò tái chanh Tây Ninh,Khai vị,135.000₫,"Thịt bò, chanh, hành tây, rau răm, đậu phộng rang","Bò mềm thơm, vị chua cay kích thích vị giác."
Vietnamese,6cebc9c5-c654-4512-9b40-ae33e337dbd8,Súp bắp cua trứng,Súp,85.000₫,"Cua, Bắp ngọt, Trứng gà, Nấm hương, Bột năng, Tiêu","Súp bắp cua thơm ngọt, sánh mịn, ấm bụng."
Vietnamese,98e9f946-6e34-41f0-a224-ed356c15a734,Xôi xéo gà xé,Món phụ,65.000₫,"Nếp, Đậu xanh, Mỡ hành, Hành phi, Gà xé","Xôi dẻo thơm, đậu xanh mịn, hành phi giòn, thêm gà xé đậm vị."
Vietnamese,3189cca1-7f62-40ae-8d76-9d4e40c91a5b,Chạo tôm bọc mía,Khai vị,110.000₫,"Tôm xay, mỡ heo, tỏi, tiêu, mía, bánh hỏi, rau sống","Chạo tôm nướng thơm, ngọt nhẹ từ mía, ăn kèm bánh hỏi."
Vietnamese,083c23a8-5958-49c2-89ce-ed41c3de39fe,Phở gà ta xé,Súp,70.000₫,"Gà ta, bánh phở, hành lá, gừng nướng, quế, hồi","Nước dùng trong ngọt, gà dai thơm, điểm hành chần và chanh ớt."
Vietnamese,290f6cd7-091d-4b72-9f0e-c07a0a012405,Bò nướng lá lốt chấm mắm me,Món chính,145.000₫,"Thịt bò xay, lá lốt, sả, tỏi, mắm me, đậu phộng","Cuốn lá lốt thơm lừng, chấm mắm me chua ngọt dậy vị."
Vietnamese,77bf5721-f9e7-4e9a-b761-e4d7655f3a03,Bánh tráng cuốn thịt heo hai đầu da Đà Nẵng,Món phụ,120.000₫,"Thịt heo luộc, bánh tráng, rau sống, dưa leo, mắm nêm","Cuốn thanh mát, thịt hai đầu da giòn sần sật, chấm mắm nêm đặc sắc."
Vietnamese,66a67ef3-105c-4901-8e93-0d7dd171ef2e,Súp cua gạch son trứng cút,Súp,95.000₫,"Thịt cua, gạch cua, trứng cút, ngô, lòng trắng trứng, tiêu","Súp cua thơm béo, điểm gạch son và trứng cút bùi ngon."
Vietnamese,0c4e3230-5f4d-42a2-94ef-fb17248fcc06,Dưa cải chua tự làm,Món phụ,35.000₫,"Cải bẹ, muối, đường, tỏi, ớt","Vị chua giòn vừa miệng, giúp cân bằng độ béo của món chính."
Vietnamese,8a975d71-7b35-4368-87e4-b1f3cfd76494,Salad xoài xanh cá trích Phú Quốc,Khai vị,95.000₫,"Xoài xanh, cá trích, dừa nạo, hành tây, rau thơm, nước mắm, ớt","Chua giòn xoài xanh, cá trích béo, đậm vị biển đảo."
Vietnamese,5f136249-7a64-48e1-927a-30ef61014670,Bánh mì bơ tỏi phô mai nướng,Món phụ,45.000₫,"Bánh mì, bơ, tỏi, phô mai, ngò tây","Giòn rụm, béo thơm bơ tỏi, phô mai kéo sợi."
Vietnamese,960d853b-8ca0-447f-8814-676207eacda2,Bánh căn Nha Trang hải sản,Khai vị,95.000₫,"Bột gạo, Tôm, Mực, Trứng cút, Hành lá, Nước mắm xoài","Bánh căn nóng giòn, nhân hải sản ngọt, chấm nước mắm xoài."
Vietnamese,da14d215-42c1-400c-84b2-a926f2a5405a,Cá kho tộ riềng nước dừa,Món chính,165.000₫,"Cá basa, Riềng, Nước dừa, Nước mắm, Tiêu, Hành, Ớt","Kho trong niêu đất, vị mặn ngọt hài hòa, thơm riềng và tiêu."
Vietnamese,3636844d-a538-4081-998b-397be76465e4,Bánh xèo tôm thịt miền Nam,Món chính,105.000₫,"Bột gạo, Tôm, Thịt ba chỉ, Giá đỗ, Nước cốt dừa, Rau sống","Vỏ bánh vàng giòn, nhân tôm thịt béo thơm, cuốn rau chấm nước mắm."
Vietnamese,97186593-87cf-43c8-be23-5906dccf3452,Lẩu gà lá é Đà Lạt,Súp,260.000₫,"Gà, lá é, nấm, sả, ớt hiểm, bún tươi","Vị cay thơm đặc trưng lá é, nước dùng trong ngọt, ấm bụng."
Vietnamese,610d718c-f577-4511-b20b-2b9456f56d02,Bún bò Huế chuẩn vị,Súp,85.000₫,"Bắp bò, giò heo, chả cua, sả, mắm ruốc, bún, rau sống","Nước dùng thơm sả mắm ruốc, cay nhẹ, đậm chất cố đô."
Vietnamese,68d0c968-df8e-424e-b7e9-fbc6c29aeca1,Chả giò rế nhân hải sản,Khai vị,105.000₫,"Tôm, mực, thịt cua, miến, bánh rế, tiêu, hành tím","Lớp vỏ rế giòn xốp, nhân hải sản ngọt thơm."
Vietnamese,ecc5bca9-6edd-4c90-b537-3e2c386e85f3,Súp gà xé nấm tuyết,Súp,85.000₫,"Thịt gà, nấm tuyết, bắp non, trứng, rau ngò","Súp nhẹ nhàng, thơm gà, nấm tuyết giòn mát."
Vietnamese,324b28ca-27e8-416f-8071-698aaca6684c,Vịt om sấu Hà Nội,Món chính,220.000₫,"Vịt, sấu, khoai sọ, gừng, sả, mắm tôm","Nước om chua thanh, vịt mềm béo, thơm gừng sả."
Vietnamese,a3ddf823-3f26-40a7-9183-ccfb159bf25d,Bò lá lốt cuốn mỡ chài,Món chính,155.000₫,"Thịt bò xay, lá lốt, mỡ chài, hành tím, sả, tiêu","Cuốn bò thơm lá lốt, nướng xém cạnh, chấm mắm nêm hoặc nước mắm tỏi."
Vietnamese,4a6c4352-dc38-49c0-99ff-38ffee923e4f,Hàu nướng mỡ hành Phú Quốc,Món phụ,120.000₫,"Hàu, Mỡ hành, Đậu phộng, Hành lá, Muối tiêu chanh","Hàu béo ngọt, mỡ hành thơm, rắc lạc rang bùi."
Vietnamese,dbcd0aab-83ad-4ab4-9c63-a6cc660d8b12,Nem nướng Nha Trang kèm bánh hỏi,Khai vị,89.000₫,"Thịt heo xay, Bánh hỏi, Rau sống, Dưa leo, Đồ chua, Nước chấm","Nem nướng vàng thơm, ăn cùng bánh hỏi mềm và rau sống giòn mát."
Vietnamese,94ae5524-d233-4700-8f4b-e6271b20f114,Kem xôi dừa Bến Tre,Tráng miệng,55.000₫,"Xôi nếp, Kem dừa, Dừa sợi, Đậu phộng, Sữa đặc","Xôi nóng dẻo kết hợp kem dừa mát lạnh, béo thơm đúng chất miền Tây."
Vietnamese,3bf57285-270c-45fa-8163-29063bd49c93,Heo quay mắc mật Lạng Sơn,Món chính,240.000₫,"Thịt heo, lá mắc mật, ngũ vị hương, tỏi, mật ong","Da giòn rộp, thịt thơm lá mắc mật, vị đậm đà kiểu Đông Bắc."
Vietnamese,5785c96a-f986-4d66-acae-b6695e8a70d5,Nộm hoa chuối Bắc Bộ,Khai vị,55.000₫,"Hoa chuối, Tai heo, Rau thơm, Lạc rang, Nước mắm, Ớt","Giòn mát, chua cay nhẹ, dậy mùi lạc rang và rau thơm."
Vietnamese,3a02d47e-fd42-4756-976d-88c9d5019f40,Súp bắp cua gà xé,Súp,72.000₫,"Thịt cua, Bắp ngọt, Ức gà, Trứng, Nấm, Hành ngò","Súp sánh mịn, ngọt tự nhiên từ cua và bắp, ấm bụng."
Vietnamese,6af0fb4b-26ca-4c0b-b32d-81c1463d931c,Súp chua cá bông lau miền Tây,Súp,98.000₫,"Cá bông lau, Me, Cà chua, Dọc mùng, Bạc hà, Rau ngổ","Vị chua thanh, thơm rau ngổ, cá mềm ngọt đúng kiểu miền sông nước."
Vietnamese,e9168da4-545a-4b19-ada1-134086a1bc21,Trà sen long nhãn Tây Hồ,Đồ uống,55.000₫,"Trà sen, Long nhãn, Mật ong, Đá","Hương sen thanh tao, long nhãn ngọt dịu, giải nhiệt nhẹ nhàng."
Vietnamese,38dbbe90-923e-4d21-b0f8-ae9a46592de5,Bún chả kẹp tre Hà Nội,Món chính,105.000₫,"Thịt heo, bún tươi, rau sống, nước mắm pha, đu đủ xanh","Chả nướng than thơm lừng, ăn kèm bún và nước chấm chua ngọt."
Vietnamese,54769a26-51e4-4032-8091-dd633aa770a2,Dưa cải chua kiểu Bắc,Món phụ,35.000₫,"Cải bẹ, muối, nước, tỏi, ớt","Dưa giòn chua dịu, giúp cân vị các món nướng và chiên."
Vietnamese,a786c9cd-392f-469e-b1ef-1cdd5486b73e,Khoai tây chiên sốt mắm tỏi,Món phụ,55.000₫,"Khoai tây, bơ, tỏi, nước mắm, đường, ớt","Khoai giòn, áo sốt mắm tỏi mặn ngọt, cay nhẹ kích vị."
Vietnamese,6a8b7260-f2a5-4377-b443-03d6418c6cbf,Cháo nghêu rau răm,Súp,75.000₫,"Nghêu, gạo, hành lá, rau răm, gừng, tiêu, nước mắm","Cháo nóng sánh, vị ngọt tự nhiên từ nghêu, thơm rau răm và gừng."
Vietnamese,4e977520-1326-46d7-b77e-848da6ac91e2,Bánh pía Sóc Trăng nướng nóng,Tráng miệng,55.000₫,"Bột mì, sầu riêng, đậu xanh, lòng đỏ trứng muối, đường","Vỏ nhiều lớp thơm bơ, nhân sầu riêng đậm, trứng muối bùi."
Vietnamese,91742ffd-28f7-4c31-ba39-68cbe9bb8cfc,Nem chua rán Hà Nội chấm sốt mận,Khai vị,65.000₫,"Nem chua, Bột chiên xù, Dầu ăn, Sốt mận, Ớt","Vỏ giòn rụm, bên trong dai thơm; sốt mận chua ngọt lạ miệng."
Vietnamese,c21bf9c6-882c-4193-ae3d-4cf1911c4016,Bún bò Huế giò heo và chả cua,Súp,95.000₫,"Bắp bò, Giò heo, Chả cua, Sả, Mắm ruốc, Bún, Rau sống","Nước dùng cay thơm sả ruốc, thịt mềm và chả cua ngọt đậm."
Vietnamese,7a0e0363-7237-4fcb-ab4b-5d9738686d83,Cao lầu Hội An với xá xíu và rau Trà Quế,Món chính,98.000₫,"Sợi cao lầu, Thịt xá xíu, Rau Trà Quế, Tóp mỡ, Nước xốt","Sợi dai đặc trưng, thịt xá xíu thơm, rau sống giòn mát chuẩn Hội An."
Vietnamese,ece88d13-c834-4f19-ae4c-fac93bcce371,Lẩu mắm Cần Thơ hải sản và rau đồng,Món chính,259.000₫,"Mắm cá linh, Tôm, Mực, Cá, Cà tím, Bông điên điển, Rau nhút, Bún","Nồi lẩu thơm nồng đặc trưng miền sông nước, nhiều rau và hải sản tươi."
Vietnamese,0e6cdacf-1141-4775-b851-784164a8767b,Heo bản hấp lá chuối chấm chẳm chéo,Món chính,175.000₫,"Thịt heo bản, Lá chuối, Gừng, Sả, Muối, Chẳm chéo","Thịt mềm ngọt hấp lá chuối, chấm chẳm chéo cay thơm đúng vị Tây Bắc."
Vietnamese,b22371ed-0598-46b4-a99c-e4861c6db0cd,Bánh khọt Vũng Tàu tôm cháy,Khai vị,78.000₫,"Bột gạo, Nước cốt dừa, Tôm, Hành lá, Rau sống, Nước mắm","Bánh nhỏ giòn rìa, béo nhẹ dừa, tôm ngọt và rau sống mát."
Vietnamese,b6473246-3124-455a-9293-5d74d23789be,Chả cá Lã Vọng cuốn bún,Món chính,185.000₫,"Cá lăng, Nghệ, Thì là, Hành lá, Bún, Lạc rang, Mắm tôm","Cá áp chảo vàng thơm nghệ, ăn kèm thì là và mắm tôm đậm đà kiểu Hà Nội."
Vietnamese,4ef530f8-87c6-470a-a7b8-80f7dab48f7a,Bò nhúng giấm cuốn rau rừng,Món chính,198.000₫,"Thịt bò, Giấm, Sả, Dứa, Bánh tráng, Bún, Rau rừng","Bò nhúng nhanh trong nồi giấm thơm, cuốn rau rừng tạo vị chua thanh lạ miệng."
Vietnamese,f9bc24d7-0b99-4379-bee3-530c3734f4b4,Sương sáo hạt é nước cốt dừa,Tráng miệng,38.000₫,"Sương sáo, Hạt é, Nước cốt dừa, Đường thốt nốt, Đá","Mát lạnh, sương sáo mềm, hạt é giòn nhẹ, béo thơm nước cốt dừa."
Vietnamese,2d83fe15-1603-4586-b458-76481eb3bd11,Khoai môn lệ phố sốt trứng muối,Món phụ,79.000₫,"Khoai môn, bột chiên xù, trứng muối, bơ, sữa đặc","Khoai môn chiên giòn phủ sốt trứng muối béo mặn, thơm bơ."
Vietnamese,48145044-c6ff-4f62-9af5-d98050ad10ac,Phở bò Hà Nội (tái gầu),Món chính,75.000₫,"Bánh phở, thịt bò tái, gầu bò, hành tây, gừng nướng, quế hồi, nước dùng","Nước dùng trong, thơm quế hồi, thịt bò mềm ngọt đúng kiểu Hà Nội."
Vietnamese,a935bdbc-eb57-40de-b3b5-c84c7bb87b76,Bánh pía sầu riêng Sóc Trăng (nướng tại chỗ),Tráng miệng,55.000₫,"Bột mì, sầu riêng, đậu xanh, trứng muối, đường, dầu","Vỏ nhiều lớp thơm, nhân sầu riêng béo ngậy, nướng nóng dậy mùi."
Vietnamese,f2b793ad-2577-469f-9781-0fc679f29aa8,Gà nướng lá chanh sốt muối ớt xanh,Món chính,210.000₫,"Gà ta, lá chanh, muối ớt xanh, tỏi, mật ong, tiêu","Da gà giòn, thịt ngọt, thơm lá chanh; chấm muối ớt xanh cay nồng."
Vietnamese,b42dcbdd-ce4e-442e-99ae-599a9ca47c94,Bò sốt tiêu xanh Phú Quốc,Món chính,195.000₫,"Thăn bò, tiêu xanh, kem tươi, hành tây, bơ, rượu vang","Sốt tiêu xanh nồng thơm, thịt bò mềm mọng."
Vietnamese,e36c4082-1d9e-4d4e-b834-84a5a68afea9,Cơm lam thịt heo nướng Tây Bắc,Món chính,160.000₫,"Gạo nếp, ống tre, thịt heo bản, sả, mắc khén, muối","Cơm lam dẻo thơm tre, thịt nướng mắc khén hấp dẫn."
Vietnamese,75ee5d3d-d48a-4342-b49e-64660d6f2e70,Gà hầm sâm táo đỏ,Súp,160.000₫,"Gà ta, nhân sâm, táo đỏ, kỷ tử, gừng, hành lá","Nước dùng trong ngọt, ấm bụng, thơm mùi sâm và thảo mộc."
